treaty_code,hs_pattern,rule_type,shift_level,rvc_method,rvc_threshold,de_minimis,description,valid_from
TMEC,8106,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8102.10 through 8107.90 from any other subheading, including another subheading within that group. 4. (A)",2020-07-01
TMEC,8107,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8102.10 through 8107.90 from any other subheading, including another subheading within that group. 4. (A)",2020-07-01
TMEC,810820,CTC,CC,,,,"[AUTO-GN11 cap.81] subheading 8108.20 from any other chapter; or (B) A change from any other subheading whether or not there is also a change from any other chapter, provided there is a regional valu",2020-07-01
TMEC,810830,CTC,CTSH,,,,[AUTO-GN11 cap.81] subheading 8108.30 from any other subheading. 6. (A),2020-07-01
TMEC,810890,CTC,CC,,,,[AUTO-GN11 cap.81] subheading 8108.90 from any other chapter; or Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.66 USMCA (B),2020-07-01
TMEC,8109,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8109.20 through 8110.90 from any other subheading, including another subheading within that group. 8. (A)",2020-07-01
TMEC,8110,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8109.20 through 8110.90 from any other subheading, including another subheading within that group. 8. (A)",2020-07-01
TMEC,8111,CTC,CTH,,,,[AUTO-GN11 cap.81] any other good of heading 8111 from any other heading. 9.,2020-07-01
TMEC,8112,CTC,CTSH,,,,"[AUTO-GN11 cap.81] subheadings 8112.12 through 8112.59 from any other subheading, including another subheading within that group. 10.",2020-07-01
TMEC,8113,CTC,CTH,,,,[AUTO-GN11 cap.81] heading 8113 from any other heading.,2020-07-01
TMEC,8201,CTC,CC,,,,[AUTO-GN11 cap.82] heading 8201 from any other chapter. 2.,2020-07-01
TMEC,8202,CTC,CC,,,,[AUTO-GN11 cap.82] subheadings 8202.10 through 8202.20 from any other chapter. 3. (A),2020-07-01
TMEC,820231,CTC,CC,,,,[AUTO-GN11 cap.82] subheading 8202.31 from any other chapter; or (B),2020-07-01
TMEC,8203,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8203 through 8206 from any other chapter. 6. (A),2020-07-01
TMEC,8204,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8203 through 8206 from any other chapter. 6. (A),2020-07-01
TMEC,8205,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8203 through 8206 from any other chapter. 6. (A),2020-07-01
TMEC,8206,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8203 through 8206 from any other chapter. 6. (A),2020-07-01
TMEC,820713,CTC,CC,,,,[AUTO-GN11 cap.82] subheading 8207.13 from any other chapter; or (B),2020-07-01
TMEC,8207,CTC,CC,,,,[AUTO-GN11 cap.82] subheadings 8207.19 through 8207.90 from any other chapter. 8.,2020-07-01
TMEC,8208,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8208 through 8210 from any other chapter. 9.,2020-07-01
TMEC,8209,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8208 through 8210 from any other chapter. 9.,2020-07-01
TMEC,8210,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8208 through 8210 from any other chapter. 9.,2020-07-01
TMEC,821110,CTC,CC,,,,[AUTO-GN11 cap.82] subheading 8211.10 from any other chapter. 10. (A),2020-07-01
TMEC,8211,CTC,CC,,,,[AUTO-GN11 cap.82] subheadings 8211.91 through 8211.93 from any other chapter; or (B),2020-07-01
TMEC,8212,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8212 through 8215 from any other chapter.,2020-07-01
TMEC,8213,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8212 through 8215 from any other chapter.,2020-07-01
TMEC,8214,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8212 through 8215 from any other chapter.,2020-07-01
TMEC,8215,CTC,CC,,,,[AUTO-GN11 cap.82] headings 8212 through 8215 from any other chapter.,2020-07-01
TMEC,8301,CTC,CC,,,,[AUTO-GN11 cap.83] subheadings 8301.10 through 8301.50 from any other chapter; or (B),2020-07-01
TMEC,8302,CTC,CTH,,,,"[AUTO-GN11 cap.83] headings 8302 through 8304 from any other heading, including another heading within that group. 4. (A)",2020-07-01
TMEC,8303,CTC,CTH,,,,"[AUTO-GN11 cap.83] headings 8302 through 8304 from any other heading, including another heading within that group. 4. (A)",2020-07-01
TMEC,8304,CTC,CTH,,,,"[AUTO-GN11 cap.83] headings 8302 through 8304 from any other heading, including another heading within that group. 4. (A)",2020-07-01
TMEC,8305,CTC,CC,,,,[AUTO-GN11 cap.83] subheadings 8305.10 through 8305.20 from any other chapter; or (B),2020-07-01
TMEC,830590,CTC,CTH,,,,[AUTO-GN11 cap.83] subheading 8305.90 from any other heading. 6.,2020-07-01
TMEC,8306,CTC,CC,,,,[AUTO-GN11 cap.83] headings 8306 through 8307 from any other chapter. 7. (A),2020-07-01
TMEC,8307,CTC,CC,,,,[AUTO-GN11 cap.83] headings 8306 through 8307 from any other chapter. 7. (A),2020-07-01
TMEC,8308,CTC,CC,,,,[AUTO-GN11 cap.83] subheadings 8308.10 through 8308.20 from any other chapter; or (B),2020-07-01
TMEC,830890,CTC,CTH,,,,[AUTO-GN11 cap.83] subheading 8308.90 from any other heading. 9.,2020-07-01
TMEC,8309,CTC,CC,,,,[AUTO-GN11 cap.83] headings 8309 through 8310 from any other chapter. 10. (A),2020-07-01
TMEC,8310,CTC,CC,,,,[AUTO-GN11 cap.83] headings 8309 through 8310 from any other chapter. 10. (A),2020-07-01
TMEC,8311,CTC,CC,,,,[AUTO-GN11 cap.83] subheadings 8311.10 through 8311.30 from any other chapter; or (B),2020-07-01
TMEC,831190,CTC,CTH,,,,[AUTO-GN11 cap.83] subheading 8311.90 from any other heading.,2020-07-01
TMEC,8401,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8401.10 through 8401.30 from any other heading; or (B),2020-07-01
TMEC,840140,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8401.40 from any other heading. Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.70 USMCA 3. (A),2020-07-01
TMEC,8402,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8402.11 through 8402.20 from any other heading; or (B),2020-07-01
TMEC,840290,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8402.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8402.90, provided there is a regional value content of not less than: (",2020-07-01
TMEC,840310,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8403.10 from any other heading; or (B),2020-07-01
TMEC,840390,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8403.90 from any other heading. 7. (A),2020-07-01
TMEC,8404,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8404.10 through 8404.20 from any other heading; or (B),2020-07-01
TMEC,840490,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8404.90 from any other heading. 9. (A),2020-07-01
TMEC,840510,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8405.10 from any other heading; or (B),2020-07-01
TMEC,840590,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8405.90 from any other heading. 11.,2020-07-01
TMEC,840610,CTC,CTSH,,,,[AUTO-GN11 cap.84] subheading 8406.10 from any other subheading. 12.,2020-07-01
TMEC,840690,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8406.90 from any other heading. 16.,2020-07-01
TMEC,8407,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheadings 8407.10 through 8407.29 from any other heading, provided there is a regional value content of not less than: (A) 60 percent where the transaction value method is used; ",2020-07-01
TMEC,840790,CTC,CTSH,,,,[AUTO-GN11 cap.84] subheading 8407.90 from any other subheading. 21.,2020-07-01
TMEC,840810,CTC_OR_RVC,CTSH,transaction,85,,[AUTO-GN11 cap.84] subheading 8408.10 from any other subheading. Subheading rule: The underscoring of the designations in subdivisions 22 through 24 pertain to goods provided for in subheading 8408.2,2020-07-01
TMEC,840820,CTC_AND_RVC,CTH,transaction,80,,"[AUTO-GN11 cap.84] subheading 8408.20 from any other heading, provided there is a regional value content of not less than: Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated ",2020-07-01
TMEC,840890,CTC,CTSH,,,,[AUTO-GN11 cap.84] subheading 8408.90 from any other subheading. 26.,2020-07-01
TMEC,840910,CTC_OR_RVC,CTH,transaction,75,,[AUTO-GN11 cap.84] subheading 8409.10 from any other heading. Subheading rule: The underscoring of the designations in subdivisions 27 through 29 pertain to goods provided for in subheading 8409.91 f,2020-07-01
TMEC,840991,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8409.91 from any other heading; or (B) No change in tariff classification to a good of subheading 8409.91, provided there is a regional value content of not less than: (",2020-07-01
TMEC,840999,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8409.99 from any other heading; or (B) No change in tariff classification to a good of subheading 8409.99, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8410,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8410.11 through 8410.13 from any other heading; or (B),2020-07-01
TMEC,841090,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8410.90 from any other heading. 35.,2020-07-01
TMEC,841191,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8411.91 from any other heading. 37. (A),2020-07-01
TMEC,841199,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8411.99 from any other heading; or (B) No change in tariff classification to a good of subheading 8411.99, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8412,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8412.10 through 8412.80 from any other subheading, including another subheading within that group. 39.",2020-07-01
TMEC,841290,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8412.90 from any other heading. Subheading rule: The underscoring of the designations in subdivision 40 pertain to goods provided for in subheadings 8413.11 through 8413,2020-07-01
TMEC,8413,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8413.11 through 8413.82 from any other heading; or (B),2020-07-01
TMEC,841391,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8413.91 from any other heading. 42. (A),2020-07-01
TMEC,841392,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8413.92 from any other heading; or (B) No change in tariff classification to a good of subheading 8413.92, provided there is a regional value content of not less than: (",2020-07-01
TMEC,8414,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8414.10 through 8414.20 from any other heading; or (B),2020-07-01
TMEC,841430,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheading 8414.30 from any other subheading, except from tariff item 8414.90.30. 45. (A)",2020-07-01
TMEC,841440,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8414.40 from any other heading; or (B),2020-07-01
TMEC,841451,CTC,CTSH,,,,[AUTO-GN11 cap.84] subheading 8414.51 from any other subheading. Subheading rule: The underscoring of the designations in subdivision 47 pertain to goods provided for in subheadings 8414.59 through 8,2020-07-01
TMEC,841490,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8414.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8414.90, provided there is a regional value content of not less than: (",2020-07-01
TMEC,841510,CTC,CTSH,,,,"[AUTO-GN11 cap.84] self-contained window or wall type air conditioning machines of subheading 8415.10 from any other subheading, except from tariff item 8415.90.40 or assemblies incorporating more th",2020-07-01
TMEC,841590,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8415.90 from any other heading. 53. (A),2020-07-01
TMEC,8416,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8416.10 through 8416.30 from any other heading; or (B),2020-07-01
TMEC,841690,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8416.90 from any other heading. 55. (A),2020-07-01
TMEC,8417,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8417.10 through 8417.80 from any other heading; or (B),2020-07-01
TMEC,841790,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8417.90 from any other heading. 57.,2020-07-01
TMEC,841829,CTC,CTH,,,,[AUTO-GN11 cap.84] absorption-type electrical household refrigerators of subheading 8418.29 from any other heading; (B),2020-07-01
TMEC,8418,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8418.50 through 8418.69 from any other heading; or (B),2020-07-01
TMEC,841891,CTC,CTSH,,,,[AUTO-GN11 cap.84] subheading 8418.91 from any other subheading. 62.,2020-07-01
TMEC,841899,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8418.99 from any other heading. 64. (A),2020-07-01
TMEC,8419,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8419.11 through 8419.89 from any other heading; or (B),2020-07-01
TMEC,841990,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8419.90 from any other heading; or (B) No change in tariff classification to a good of subheading 8419.90, provided there is a regional value content of not less than: (",2020-07-01
TMEC,842010,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8420.10 from any other heading; or (B),2020-07-01
TMEC,8420,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8420.91 through 8420.99 from any other heading. 68. (A),2020-07-01
TMEC,842111,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8421.11 from any other heading; or (B),2020-07-01
TMEC,842112,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheading 8421.12 from any other subheading, except from tariff items 8421.91.20, 8421.91.40 or 8537.10.30. Subheading rule: The underscoring of the designations in subdivision 70",2020-07-01
TMEC,8421,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8421.19 through 8421.39 from any other heading; or (B),2020-07-01
TMEC,842191,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8421.91 from any other heading. 74. (A),2020-07-01
TMEC,842199,CTC_OR_RVC,CTH,transaction,60,,"[AUTO-GN11 cap.84] subheading 8421.99 from any other heading; or (B) No change in tariff classification to a good of subheading 8421.99, provided there is a regional value content of not less than: (",2020-07-01
TMEC,842211,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheading 8422.11 from any other subheading, except from tariff items 8422.90.02, 8422.90.04, 8537.10.30 or water circulation systems incorporating a pump, whether or not motorize",2020-07-01
TMEC,8422,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8422.19 through 8422.40 from any other heading; or (B),2020-07-01
TMEC,842290,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8422.90 from any other heading. 80. (A),2020-07-01
TMEC,8423,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8423.10 through 8423.89 from any other heading; or (B),2020-07-01
TMEC,842390,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8423.90 from any other heading. 82.,2020-07-01
TMEC,8424,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8424.10 through 8424.89 from any other subheading, including another subheading within that group. 83.",2020-07-01
TMEC,842490,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8424.90 from any other heading. 84. (A),2020-07-01
TMEC,8425,CTC,CTH,,,,"[AUTO-GN11 cap.84] headings 8425 through 8426 from any other heading, including another heading within that group, except from heading 84.31; or (B)",2020-07-01
TMEC,8426,CTC,CTH,,,,"[AUTO-GN11 cap.84] headings 8425 through 8426 from any other heading, including another heading within that group, except from heading 84.31; or (B)",2020-07-01
TMEC,843120,CTC,CTH,,,,"[AUTO-GN11 cap.84] tariff item 8427.10.40 from any other heading, except from subheadings 8431.20 or 8483.40 or heading 8501; or Harmonized Tariff Schedule of the United States Revision 9 (2026) Anno",2020-07-01
TMEC,842710,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8427.10 from any other heading, except from subheading 8431.20; or (B)",2020-07-01
TMEC,842720,CTC,CTSH,,,,[AUTO-GN11 cap.84] subheading 8427.20 from any other subheading. 88. (A),2020-07-01
TMEC,842790,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheading 8427.90 from any other heading, except from subheading 8431.20; or (B)",2020-07-01
TMEC,8428,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8428.10 through 8430.69 from any other subheading, including another subheading within that group. 90. (A)",2020-07-01
TMEC,8429,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8428.10 through 8430.69 from any other subheading, including another subheading within that group. 90. (A)",2020-07-01
TMEC,8430,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8428.10 through 8430.69 from any other subheading, including another subheading within that group. 90. (A)",2020-07-01
TMEC,8431,CTC,CTH,,,,"[AUTO-GN11 cap.84] subheadings 8431.10 through 8431.49 from any other heading; or (B) No change in tariff classification to a good of subheadings 8431.10 through 8431.49, provided there is a regional",2020-07-01
TMEC,8432,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8432.10 through 8432.80 from any other subheading, including another subheading within that group. 92.",2020-07-01
TMEC,843290,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8432.90 from any other heading. 93.,2020-07-01
TMEC,8433,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8433.11 through 8433.60 from any other subheading, including another subheading within that group. 94.",2020-07-01
TMEC,843390,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8433.90 from any other heading. 95. (A),2020-07-01
TMEC,8434,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8434.10 through 8434.20 from any other heading; or (B),2020-07-01
TMEC,843490,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8434.90 from any other heading. 97.,2020-07-01
TMEC,843590,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8435.90 from any other heading. Harmonized Tariff Schedule of the United States Revision 9 (2026) Annotated for Statistical Reporting Purposes GN p.79 USMCA 99.,2020-07-01
TMEC,8436,CTC,CTSH,,,,"[AUTO-GN11 cap.84] subheadings 8436.10 through 8436.80 from any other subheading, including another subheading within thatgroup. 100.",2020-07-01
TMEC,8437,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8437.10 through 8437.80 from any other heading; or (B),2020-07-01
TMEC,843790,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8437.90 from any other heading. 103. (A),2020-07-01
TMEC,8438,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8438.10 through 8438.80 from any other heading; or (B),2020-07-01
TMEC,843890,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8438.90 from any other heading. 105. (A),2020-07-01
TMEC,8439,CTC,CTH,,,,[AUTO-GN11 cap.84] subheadings 8439.10 through 8439.30 from any other heading; or (B),2020-07-01
TMEC,844010,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8440.10 from any other heading; or (B),2020-07-01
TMEC,844090,CTC,CTH,,,,[AUTO-GN11 cap.84] subheading 8440.90 from any other heading. 109. (A),2020-07-01
